id,flatform,ticker,title,content,comment_time,stock_name,quantity,transaction_type,price_per_share,transaction_date,profit
102448154,toss,005930,작년 10월 14일에 첫구매 두번째구매 25일,-10000원 대에서 드디어 -2000원 찍었습니다 축하의 말씀 한마디씩 나누어주세요,2025-03-17T10:33:22+09:00,삼성전자,1.0,구매,56000.0,10월 25일 11:01,
102448134,toss,005930,익절,손꾸락이 근질거려서 전량매도,2025-03-17T10:33:09+09:00,삼성전자,300.0,판매,57500.0,3월 17일 10:03,"+599,332원 (3.6%)"
102448018,toss,005930,,튀어,2025-03-17T10:31:54+09:00,,,,,,
102447978,toss,005930,,구조하러 와주는 건가???,2025-03-17T10:31:30+09:00,,,,,,
102447938,toss,005930,,줄때 먹고 빨리 빼라,2025-03-17T10:31:06+09:00,,,,,,
102447896,toss,005930,,,2025-03-17T10:30:35+09:00,,,,,,
102447850,toss,005930,,6만원가겠나?,2025-03-17T10:29:58+09:00,삼성전자,15.0,판매,57500.0,3월 17일 10:02,"+38,000원 (4.6%)"
102447806,toss,005930,,64층좀 와주라,2025-03-17T10:29:24+09:00,,,,,,
102447686,toss,005930,바보같지만,다시 오겠습니다..,2025-03-17T10:28:27+09:00,삼성전자,50.0,판매,57500.0,3월 17일 10:04,"+212,000원 (7.9%)"
102447684,toss,005930,,아싸~~1700원만 더 올라라~~~~팔게,2025-03-17T10:28:25+09:00,,,,,,
102448510,toss,005930,,제발 6층 올라와줘....! 이리 올라도 물려있어ㅜㅜ,2025-03-17T10:36:55+09:00,,,,,,
102448498,toss,005930,오늘 젠슨황이,기조연설이서 입털어서 올라간거다 호재없다 내린다,2025-03-17T10:36:46+09:00,,,,,,
102448434,toss,005930,,58000에 걸어놨음요.안팔리면 말구~~~,2025-03-17T10:36:15+09:00,,,,,,
102448366,toss,005930,,지금 들어가면 떨어지겠지요….?,2025-03-17T10:35:40+09:00,,,,,,
102448344,toss,005930,,올랏다 내렷다 단타장,2025-03-17T10:35:31+09:00,,,,,,
102448322,toss,005930,,기회줄때 안팔고 내일 후회해라 ㅋ 6만 쉽게 안간다,2025-03-17T10:35:15+09:00,,,,,,
102448154,toss,005930,작년 10월 14일에 첫구매 두번째구매 25일,-10000원 대에서 드디어 -2000원 찍었습니다 축하의 말씀 한마디씩 나누어주세요,2025-03-17T10:33:22+09:00,삼성전자,1.0,구매,56000.0,10월 25일 11:01,
102448134,toss,005930,익절,손꾸락이 근질거려서 전량매도,2025-03-17T10:33:09+09:00,삼성전자,300.0,판매,57500.0,3월 17일 10:03,"+599,332원 (3.6%)"
102448018,toss,005930,,튀어,2025-03-17T10:31:54+09:00,,,,,,
102447978,toss,005930,,구조하러 와주는 건가???,2025-03-17T10:31:30+09:00,,,,,,
102447938,toss,005930,,줄때 먹고 빨리 빼라,2025-03-17T10:31:06+09:00,,,,,,
102447896,toss,005930,,,2025-03-17T10:30:35+09:00,,,,,,
102447850,toss,005930,,6만원가겠나?,2025-03-17T10:29:58+09:00,삼성전자,15.0,판매,57500.0,3월 17일 10:02,"+38,000원 (4.6%)"
102447806,toss,005930,,64층좀 와주라,2025-03-17T10:29:24+09:00,,,,,,
102447686,toss,005930,바보같지만,다시 오겠습니다..,2025-03-17T10:28:27+09:00,삼성전자,50.0,판매,57500.0,3월 17일 10:04,"+212,000원 (7.9%)"
102447684,toss,005930,,아싸~~1700원만 더 올라라~~~~팔게,2025-03-17T10:28:25+09:00,,,,,,
102448510,toss,005930,,제발 6층 올라와줘....! 이리 올라도 물려있어ㅜㅜ,2025-03-17T10:36:55+09:00,,,,,,
102448498,toss,005930,오늘 젠슨황이,기조연설이서 입털어서 올라간거다 호재없다 내린다,2025-03-17T10:36:46+09:00,,,,,,
102448434,toss,005930,,58000에 걸어놨음요.안팔리면 말구~~~,2025-03-17T10:36:15+09:00,,,,,,
102448366,toss,005930,,지금 들어가면 떨어지겠지요….?,2025-03-17T10:35:40+09:00,,,,,,
102448344,toss,005930,,올랏다 내렷다 단타장,2025-03-17T10:35:31+09:00,,,,,,
102448322,toss,005930,,기회줄때 안팔고 내일 후회해라 ㅋ 6만 쉽게 안간다,2025-03-17T10:35:15+09:00,,,,,,
102448154,toss,005930,작년 10월 14일에 첫구매 두번째구매 25일,-10000원 대에서 드디어 -2000원 찍었습니다 축하의 말씀 한마디씩 나누어주세요,2025-03-17T10:33:22+09:00,삼성전자,1.0,구매,56000.0,10월 25일 11:01,
102448134,toss,005930,익절,손꾸락이 근질거려서 전량매도,2025-03-17T10:33:09+09:00,삼성전자,300.0,판매,57500.0,3월 17일 10:03,"+599,332원 (3.6%)"
102448018,toss,005930,,튀어,2025-03-17T10:31:54+09:00,,,,,,
102447978,toss,005930,,구조하러 와주는 건가???,2025-03-17T10:31:30+09:00,,,,,,
102447938,toss,005930,,줄때 먹고 빨리 빼라,2025-03-17T10:31:06+09:00,,,,,,
102447896,toss,005930,,,2025-03-17T10:30:35+09:00,,,,,,
102447850,toss,005930,,6만원가겠나?,2025-03-17T10:29:58+09:00,삼성전자,15.0,판매,57500.0,3월 17일 10:02,"+38,000원 (4.6%)"
102447806,toss,005930,,64층좀 와주라,2025-03-17T10:29:24+09:00,,,,,,
102447686,toss,005930,바보같지만,다시 오겠습니다..,2025-03-17T10:28:27+09:00,삼성전자,50.0,판매,57500.0,3월 17일 10:04,"+212,000원 (7.9%)"
102447684,toss,005930,,아싸~~1700원만 더 올라라~~~~팔게,2025-03-17T10:28:25+09:00,,,,,,
102448510,toss,005930,,제발 6층 올라와줘....! 이리 올라도 물려있어ㅜㅜ,2025-03-17T10:36:55+09:00,,,,,,
102448498,toss,005930,오늘 젠슨황이,기조연설이서 입털어서 올라간거다 호재없다 내린다,2025-03-17T10:36:46+09:00,,,,,,
102448434,toss,005930,,58000에 걸어놨음요.안팔리면 말구~~~,2025-03-17T10:36:15+09:00,,,,,,
102448366,toss,005930,,지금 들어가면 떨어지겠지요….?,2025-03-17T10:35:40+09:00,,,,,,
102448344,toss,005930,,올랏다 내렷다 단타장,2025-03-17T10:35:31+09:00,,,,,,
102448322,toss,005930,,기회줄때 안팔고 내일 후회해라 ㅋ 6만 쉽게 안간다,2025-03-17T10:35:15+09:00,,,,,,
102448154,toss,005930,작년 10월 14일에 첫구매 두번째구매 25일,-10000원 대에서 드디어 -2000원 찍었습니다 축하의 말씀 한마디씩 나누어주세요,2025-03-17T10:33:22+09:00,삼성전자,1.0,구매,56000.0,10월 25일 11:01,
102448134,toss,005930,익절,손꾸락이 근질거려서 전량매도,2025-03-17T10:33:09+09:00,삼성전자,300.0,판매,57500.0,3월 17일 10:03,"+599,332원 (3.6%)"
102448018,toss,005930,,튀어,2025-03-17T10:31:54+09:00,,,,,,
102447978,toss,005930,,구조하러 와주는 건가???,2025-03-17T10:31:30+09:00,,,,,,
102447938,toss,005930,,줄때 먹고 빨리 빼라,2025-03-17T10:31:06+09:00,,,,,,
102447896,toss,005930,,,2025-03-17T10:30:35+09:00,,,,,,
102447850,toss,005930,,6만원가겠나?,2025-03-17T10:29:58+09:00,삼성전자,15.0,판매,57500.0,3월 17일 10:02,"+38,000원 (4.6%)"
102447806,toss,005930,,64층좀 와주라,2025-03-17T10:29:24+09:00,,,,,,
102447686,toss,005930,바보같지만,다시 오겠습니다..,2025-03-17T10:28:27+09:00,삼성전자,50.0,판매,57500.0,3월 17일 10:04,"+212,000원 (7.9%)"
102447684,toss,005930,,아싸~~1700원만 더 올라라~~~~팔게,2025-03-17T10:28:25+09:00,,,,,,
102447938,toss,005930,,줄때 먹고 빨리 빼라,2025-03-17T10:31:06+09:00,,,,,,
102447896,toss,005930,,,2025-03-17T10:30:35+09:00,,,,,,
102447850,toss,005930,,6만원가겠나?,2025-03-17T10:29:58+09:00,삼성전자,15.0,판매,57500.0,3월 17일 10:02,"+38,000원 (4.6%)"
102447806,toss,005930,,64층좀 와주라,2025-03-17T10:29:24+09:00,,,,,,
102447686,toss,005930,바보같지만,다시 오겠습니다..,2025-03-17T10:28:27+09:00,삼성전자,50.0,판매,57500.0,3월 17일 10:04,"+212,000원 (7.9%)"
102447684,toss,005930,,아싸~~1700원만 더 올라라~~~~팔게,2025-03-17T10:28:25+09:00,,,,,,
102447674,toss,005930,,? 꿈인줄,2025-03-17T10:28:20+09:00,,,,,,
102447586,toss,005930,금캐면서 관망중,,2025-03-17T10:27:34+09:00,,,,,,
102447550,toss,005930,,사과가 삽질하고 있으니 치고 올라가자,2025-03-17T10:27:19+09:00,,,,,,
102447492,toss,005930,,하 이래올라도 물러잇어욥 ㅎㅎㅎㅎㅎ,2025-03-17T10:26:41+09:00,,,,,,
102447426,toss,005930,,소액 탈출 🐜,2025-03-17T10:26:07+09:00,삼성전자,5.0,판매,57500.0,3월 17일 10:02,"+10,900원 (3.9%)"
102447336,toss,005930,,땃당,2025-03-17T10:25:22+09:00,삼성전자,1660.0,판매,57400.0,3월 17일 10:21,"975,700원 (5.5%)"
102447322,toss,005930,,외인들  500만주 이상  매수중  오늘  장대양봉  기대된다  장투가  답이다,2025-03-17T10:25:15+09:00,,,,,,
102447308,toss,005930,,안티들 묵념쇼,2025-03-17T10:25:06+09:00,,,,,,
102447264,toss,005930,,뭔일있나요? 금요일에 다팔았는데 오르네,2025-03-17T10:24:44+09:00,,,,,,
102447226,toss,005930,날아올라라,기뻐 바뻐 이뻐 삼성주 홧팅,2025-03-17T10:24:28+09:00,,,,,,
102447426,toss,005930,,소액 탈출 🐜,2025-03-17T10:26:07+09:00,삼성전자,5.0,판매,57500.0,3월 17일 10:02,"+10,900원 (3.9%)"
102447336,toss,005930,,땃당,2025-03-17T10:25:22+09:00,삼성전자,1660.0,판매,57400.0,3월 17일 10:21,"975,700원 (5.5%)"
102447322,toss,005930,,외인들  500만주 이상  매수중  오늘  장대양봉  기대된다  장투가  답이다,2025-03-17T10:25:15+09:00,,,,,,
102447308,toss,005930,,안티들 묵념쇼,2025-03-17T10:25:06+09:00,,,,,,
102447264,toss,005930,,뭔일있나요? 금요일에 다팔았는데 오르네,2025-03-17T10:24:44+09:00,,,,,,
102447226,toss,005930,날아올라라,기뻐 바뻐 이뻐 삼성주 홧팅,2025-03-17T10:24:28+09:00,,,,,,
102447114,toss,005930,,젠슨황 쇼 언제 시작하나요??,2025-03-17T10:23:16+09:00,,,,,,
102447084,toss,005930,65000원에 팝니다.,올해 무조건 갑니다.,2025-03-17T10:22:54+09:00,,,,,,
102447056,toss,005930,삼전으로 이리 ㅋ,저번에 손실해서 팔았는데 나이스샷,2025-03-17T10:22:37+09:00,,,,,,
102446946,toss,005930,,팔까 고민했는데  나스닥 하락장에 테슬라엔비 같은 팔고 현금보유중인 버거형들에겐 삼전이 한줄기 빛으로보일거같아서 난판매보류해야겠다 내가봤을때 이번엔 6만 넘을거같아 테슬라 고점대비 100프로가까이빠졌는데 그돈 어디에투자할까 이하락장에,2025-03-17T10:21:45+09:00,,,,,,
102446934,toss,005930,이번엔 7만 포스다,6만 밟고 올라 가즈아 🚀,2025-03-17T10:21:41+09:00,,,,,,
102446762,toss,005930,,지금 살짝 눌렷을때 매수타이밍,2025-03-17T10:20:13+09:00,,,,,,
102446758,toss,005930,감솨합니다 땡큐~~~,저녁은~~~~ 외식이닷~~~~,2025-03-17T10:20:11+09:00,,,,,,
102446740,toss,005930,,수급 미쳥당,2025-03-17T10:20:00+09:00,,,,,,
102446934,toss,005930,이번엔 7만 포스다,6만 밟고 올라 가즈아 🚀,2025-03-17T10:21:41+09:00,,,,,,
102446762,toss,005930,,지금 살짝 눌렷을때 매수타이밍,2025-03-17T10:20:13+09:00,,,,,,
102446758,toss,005930,감솨합니다 땡큐~~~,저녁은~~~~ 외식이닷~~~~,2025-03-17T10:20:11+09:00,,,,,,
102446740,toss,005930,,수급 미쳥당,2025-03-17T10:20:00+09:00,,,,,,
102446734,toss,005930,내가팔면오른다,내가팔면오른다 절대 팔지말자,2025-03-17T10:19:58+09:00,,,,,,
102446692,toss,005930,,머선일이고  곧 6만원도 찍겠다,2025-03-17T10:19:34+09:00,,,,,,
102446686,toss,005930,,바닥거래대금 3조이상찍어 확실한 바닥인증보여줘봐,2025-03-17T10:19:32+09:00,,,,,,
102446626,toss,005930,,익절,2025-03-17T10:18:58+09:00,삼성전자,70.0,판매,57300.0,3월 17일 09:30,"+212,144원 (5.5%)"
102446624,toss,005930,,6월에 좋은 소식있다는 전 삼성전자 반도체 임원이며 지인인 말 믿어보기로 합니다.,2025-03-17T10:18:56+09:00,,,,,,
102446510,toss,005930,젠슨황이 잘못 말하면 바로 나락 ㅋㅋ,적당히 먹고 빠집니다 ~,2025-03-17T10:17:53+09:00,,,,,,
102446508,toss,005930,,오늘 삼전 왜이러노..,2025-03-17T10:17:48+09:00,,,,,,
102446478,toss,005930,,어쩌라고. 어쩌라고.. 나보고 도대체 어쩌라고.... 검은모리 외국인들아!!! 어쩌라고!!!,2025-03-17T10:17:28+09:00,,,,,,
102446470,toss,005930,,오늘 분할익절 체결이 많이 되넴ㅜ 5.9 까지 이대로 쭉 갑시다!!,2025-03-17T10:17:23+09:00,삼성전자,60.0,판매,57800.0,3월 17일 10:14,"+122,395원 (3.6%)"
102446468,toss,005930,오늘은 삼전이냐?,이 뭐 오늘은 뭐가 오를지 예측이 안 되네 ㅋㅋㅋ 집집마다 돌면서 매수 함?,2025-03-17T10:17:21+09:00,,,,,,
102446430,toss,005930,,적응 안됨...,2025-03-17T10:16:58+09:00,,,,,,
102446368,toss,005930,,매수 뭐야,2025-03-17T10:16:37+09:00,,,,,,
102446366,toss,005930,,이제 국장의 시대다,2025-03-17T10:16:35+09:00,,,,,,
102446510,toss,005930,젠슨황이 잘못 말하면 바로 나락 ㅋㅋ,적당히 먹고 빠집니다 ~,2025-03-17T10:17:53+09:00,,,,,,
102446508,toss,005930,,오늘 삼전 왜이러노..,2025-03-17T10:17:48+09:00,,,,,,
102446478,toss,005930,,어쩌라고. 어쩌라고.. 나보고 도대체 어쩌라고.... 검은모리 외국인들아!!! 어쩌라고!!!,2025-03-17T10:17:28+09:00,,,,,,
102446470,toss,005930,,오늘 분할익절 체결이 많이 되넴ㅜ 5.9 까지 이대로 쭉 갑시다!!,2025-03-17T10:17:23+09:00,삼성전자,60.0,판매,57800.0,3월 17일 10:14,"+122,395원 (3.6%)"
102446468,toss,005930,오늘은 삼전이냐?,이 뭐 오늘은 뭐가 오를지 예측이 안 되네 ㅋㅋㅋ 집집마다 돌면서 매수 함?,2025-03-17T10:17:21+09:00,,,,,,
102446430,toss,005930,,적응 안됨...,2025-03-17T10:16:58+09:00,,,,,,
102446368,toss,005930,,매수 뭐야,2025-03-17T10:16:37+09:00,,,,,,
102446366,toss,005930,,이제 국장의 시대다,2025-03-17T10:16:35+09:00,,,,,,
102446360,toss,005930,,이게맞음? 왜오름?,2025-03-17T10:16:26+09:00,,,,,,
102446318,toss,005930,,외국인한테 다 빼기네 58000원 뚫음 슝~~~,2025-03-17T10:15:54+09:00,,,,,,
102446304,toss,005930,,지난달에 이쯔음에서 6만전자갈줄 알고 물탔었었었는데...🙄🙄 바로 나락행 이번엔 진짜 가줬음 좋겠네요,2025-03-17T10:15:45+09:00,삼성전자,1.0,구매,58700.0,2월 19일 11:17,
102446290,toss,005930,,2만원만 더 오르자..ㅈㅂ,2025-03-17T10:15:41+09:00,,,,,,
102446288,toss,005930,아----------,고민되네,2025-03-17T10:15:41+09:00,,,,,,
102446280,toss,005930,구조대입니다 어디계세요,기회줄때 파세요 구조대올때 손잡고 나가세요,2025-03-17T10:15:33+09:00,,,,,,
102446278,toss,005930,,Macd가 드디어..,2025-03-17T10:15:33+09:00,,,,,,
102446256,toss,005930,6만,뚤을수있을까요????,2025-03-17T10:15:17+09:00,,,,,,
102446196,toss,005930,,투석하는분 단어대로 투석한다. 예사롭지않다,2025-03-17T10:14:47+09:00,,,,,,
102446290,toss,005930,,2만원만 더 오르자..ㅈㅂ,2025-03-17T10:15:41+09:00,,,,,,
102446288,toss,005930,아----------,고민되네,2025-03-17T10:15:41+09:00,,,,,,
102446280,toss,005930,구조대입니다 어디계세요,기회줄때 파세요 구조대올때 손잡고 나가세요,2025-03-17T10:15:33+09:00,,,,,,
102446278,toss,005930,,Macd가 드디어..,2025-03-17T10:15:33+09:00,,,,,,
102446256,toss,005930,6만,뚤을수있을까요????,2025-03-17T10:15:17+09:00,,,,,,
102446196,toss,005930,,투석하는분 단어대로 투석한다. 예사롭지않다,2025-03-17T10:14:47+09:00,,,,,,
102446182,toss,005930,개인이 모르는 호재가,분명 있는건가? 아님 이럴수 없지...,2025-03-17T10:14:40+09:00,,,,,,
102446158,toss,005930,,난 아직  안털렸다  왜?  6만 전자가 코앞이라서요~~,2025-03-17T10:14:25+09:00,,,,,,
102446074,toss,005930,,호록,2025-03-17T10:13:45+09:00,삼성전자,3.0,판매,57500.0,3월 17일 10:09,"+12,750원 (7.9%)"
102445936,toss,005930,,독한삼성....순창고추장 인수?^^,2025-03-17T10:12:42+09:00,,,,,,
102445860,toss,005930,,아이 마싯당,2025-03-17T10:12:10+09:00,,,,,,
102445852,toss,005930,,🍒,2025-03-17T10:12:07+09:00,삼성전자,2.0,판매,57550.0,3월 17일 10:11,"+4,384원 (3.9%)"
102445756,toss,005930,,ㅂㅂ,2025-03-17T10:11:28+09:00,삼성전자,228.0,판매,57300.0,3월 17일 10:01,"+387,600원 (3.0%)"
102445732,toss,005930,,고민만 하다가 못들어갔네,2025-03-17T10:11:19+09:00,,,,,,
102445722,toss,005930,,내일 쭉 빠지겠지요?,2025-03-17T10:11:14+09:00,,,,,,
102445860,toss,005930,,아이 마싯당,2025-03-17T10:12:10+09:00,,,,,,
102445852,toss,005930,,🍒,2025-03-17T10:12:07+09:00,삼성전자,2.0,판매,57550.0,3월 17일 10:11,"+4,384원 (3.9%)"
102445756,toss,005930,,ㅂㅂ,2025-03-17T10:11:28+09:00,삼성전자,228.0,판매,57300.0,3월 17일 10:01,"+387,600원 (3.0%)"
102445732,toss,005930,,고민만 하다가 못들어갔네,2025-03-17T10:11:19+09:00,,,,,,
102445722,toss,005930,,내일 쭉 빠지겠지요?,2025-03-17T10:11:14+09:00,,,,,,
102445688,toss,005930,,드디어 기나긴 하락 끝내네요,2025-03-17T10:10:58+09:00,,,,,,
102445672,toss,005930,,아  ㅜㅜ,2025-03-17T10:10:52+09:00,,,,,,
102445600,toss,005930,,이야~~~~,2025-03-17T10:10:21+09:00,,,,,,
102445580,toss,005930,,불타기 가자잇,2025-03-17T10:10:13+09:00,,,,,,
102445574,toss,005930,,오늘 6만까지 한번에 가나,2025-03-17T10:10:11+09:00,,,,,,
102445562,toss,005930,,가즈아아아앙,2025-03-17T10:10:07+09:00,,,,,,
102445528,toss,005930,,배당락까지 쭈욱 상승 하겠네... 와우,2025-03-17T10:09:48+09:00,,,,,,
102445496,toss,005930,,불꽃펀펀님 이제 그만 자꾸 지면만 차지 함 알면 그냥 매도시기 좀 올려 주시던가,2025-03-17T10:09:37+09:00,,,,,,
102445352,toss,005930,,삼성 오르는날 전국민 축제날이구만 ㅋㅋ,2025-03-17T10:08:34+09:00,,,,,,
102445308,toss,005930,,뭐지. 30만벽이 그냥 뚫리네.,2025-03-17T10:08:19+09:00,,,,,,
102445236,toss,005930,,안팔고 쭉 가자~,2025-03-17T10:07:54+09:00,,,,,,
102445222,toss,005930,,3달동안 6층을 못넘기냐,2025-03-17T10:07:44+09:00,,,,,,
102445212,toss,005930,,오늘 소소하게 71층까지 가자,2025-03-17T10:07:42+09:00,,,,,,
102445574,toss,005930,,오늘 6만까지 한번에 가나,2025-03-17T10:10:11+09:00,,,,,,
102445562,toss,005930,,가즈아아아앙,2025-03-17T10:10:07+09:00,,,,,,
102445528,toss,005930,,배당락까지 쭈욱 상승 하겠네... 와우,2025-03-17T10:09:48+09:00,,,,,,
102445496,toss,005930,,불꽃펀펀님 이제 그만 자꾸 지면만 차지 함 알면 그냥 매도시기 좀 올려 주시던가,2025-03-17T10:09:37+09:00,,,,,,
102445352,toss,005930,,삼성 오르는날 전국민 축제날이구만 ㅋㅋ,2025-03-17T10:08:34+09:00,,,,,,
102445308,toss,005930,,뭐지. 30만벽이 그냥 뚫리네.,2025-03-17T10:08:19+09:00,,,,,,
102445236,toss,005930,,안팔고 쭉 가자~,2025-03-17T10:07:54+09:00,,,,,,
102445222,toss,005930,,3달동안 6층을 못넘기냐,2025-03-17T10:07:44+09:00,,,,,,
102445212,toss,005930,,오늘 소소하게 71층까지 가자,2025-03-17T10:07:42+09:00,,,,,,
102445176,toss,005930,,5프로....ㅠㅠ 눈물나네..,2025-03-17T10:07:22+09:00,,,,,,
102445146,toss,005930,,이야 외국인벌서500만뚤었네,2025-03-17T10:07:09+09:00,,,,,,
102445116,toss,005930,,매도세가 강한데도 뚫고 올라가는거 보니 힘이 좋으네요,2025-03-17T10:06:50+09:00,,,,,,
102445096,toss,005930,,탄핵 예상하는건가...가즈아아아~~,2025-03-17T10:06:39+09:00,,,,,,
102445090,toss,005930,,또다른 기다림에 배신당하는 아픔은 이제 끝일까요? 홀딩or 버릴까,2025-03-17T10:06:34+09:00,,,,,,
102444990,toss,005930,,화이팅^^♡,2025-03-17T10:05:48+09:00,,,,,,
102444956,toss,005930,6 뚫으면 진입고려..,그 전엔 안사...!,2025-03-17T10:05:30+09:00,,,,,,
102444950,toss,005930,,아멘 할렐루야,2025-03-17T10:05:25+09:00,,,,,,
102444924,toss,005930,,이걸 뚫네,2025-03-17T10:05:17+09:00,,,,,,
102444908,toss,005930,,뭐고 오늘 상한가 치는겨?,2025-03-17T10:05:12+09:00,,,,,,
102445146,toss,005930,,이야 외국인벌서500만뚤었네,2025-03-17T10:07:09+09:00,,,,,,
102445116,toss,005930,,매도세가 강한데도 뚫고 올라가는거 보니 힘이 좋으네요,2025-03-17T10:06:50+09:00,,,,,,
102445096,toss,005930,,탄핵 예상하는건가...가즈아아아~~,2025-03-17T10:06:39+09:00,,,,,,
102445090,toss,005930,,또다른 기다림에 배신당하는 아픔은 이제 끝일까요? 홀딩or 버릴까,2025-03-17T10:06:34+09:00,,,,,,
102444990,toss,005930,,화이팅^^♡,2025-03-17T10:05:48+09:00,,,,,,
102444956,toss,005930,6 뚫으면 진입고려..,그 전엔 안사...!,2025-03-17T10:05:30+09:00,,,,,,
102444950,toss,005930,,아멘 할렐루야,2025-03-17T10:05:25+09:00,,,,,,
102444924,toss,005930,,이걸 뚫네,2025-03-17T10:05:17+09:00,,,,,,
102444908,toss,005930,,뭐고 오늘 상한가 치는겨?,2025-03-17T10:05:12+09:00,,,,,,
102444862,toss,005930,,응원해요~^^ 삼성  비록  몇달동 안  지금도 여전히 파란색이지만 괜히 마음속으로는  잘되기만 바랄뿐  밉지가  않아요^^,2025-03-17T10:04:54+09:00,,,,,,
102444834,toss,005930,,콜옵션나오는데 공매도인것 같다..,2025-03-17T10:04:41+09:00,,,,,,
102444778,toss,005930,,다시 뛰나요,2025-03-17T10:04:20+09:00,,,,,,
102444766,toss,005930,?,왜 오르나요,2025-03-17T10:04:09+09:00,,,,,,
102444698,toss,005930,,앤 왜오는지 ㅋㅋㅋ,2025-03-17T10:03:39+09:00,,,,,,
102444640,toss,005930,,날라라날라,2025-03-17T10:03:21+09:00,,,,,,
102444624,toss,005930,,2차전 시작혓다,2025-03-17T10:03:15+09:00,,,,,,
102444594,toss,005930,,매도마렵다.,2025-03-17T10:03:04+09:00,,,,,,
102444580,toss,005930,,삼성 이케 오른거 얼마만인가,2025-03-17T10:02:57+09:00,,,,,,
102444556,toss,005930,,다시 가는듯,2025-03-17T10:02:44+09:00,,,,,,
102444766,toss,005930,?,왜 오르나요,2025-03-17T10:04:09+09:00,,,,,,
102444698,toss,005930,,앤 왜오는지 ㅋㅋㅋ,2025-03-17T10:03:39+09:00,,,,,,
102444640,toss,005930,,날라라날라,2025-03-17T10:03:21+09:00,,,,,,
102444624,toss,005930,,2차전 시작혓다,2025-03-17T10:03:15+09:00,,,,,,
102444594,toss,005930,,매도마렵다.,2025-03-17T10:03:04+09:00,,,,,,
102444580,toss,005930,,삼성 이케 오른거 얼마만인가,2025-03-17T10:02:57+09:00,,,,,,
102444556,toss,005930,,다시 가는듯,2025-03-17T10:02:44+09:00,,,,,,
102444540,toss,005930,,또 개인들만 털리네,2025-03-17T10:02:36+09:00,,,,,,
102444520,toss,005930,,독한 삼 성 삼멘,2025-03-17T10:02:32+09:00,,,,,,
102444476,toss,005930,,미장은 6개월간 끝났다고보고 오늘 부터 타기 시작합니다,2025-03-17T10:02:14+09:00,,,,,,
102444434,toss,005930,삼성전자,쪼금먹고 갑니다다다,2025-03-17T10:01:53+09:00,삼성전자,49.0,판매,56300.0,3월 17일 09:03,"+104,200원 (3.9%)"
102444406,toss,005930,,19일 주주총회라니까 기다려봐?,2025-03-17T10:01:36+09:00,,,,,,
102444358,toss,005930,,오늘 외국인 크게 매수네요 오늘 개인 많이 팔겠습니다 그래서 오늘 많이 오르겠네요,2025-03-17T10:01:14+09:00,,,,,,
102444338,toss,005930,바느질,그래도 훅 떨구지 않아서 좋다,2025-03-17T10:01:05+09:00,,,,,,
102444336,toss,005930,왜 오르는거죠?,이유가 있을까요,2025-03-17T10:01:04+09:00,,,,,,
102444476,toss,005930,,미장은 6개월간 끝났다고보고 오늘 부터 타기 시작합니다,2025-03-17T10:02:14+09:00,,,,,,
102444434,toss,005930,삼성전자,쪼금먹고 갑니다다다,2025-03-17T10:01:53+09:00,삼성전자,49.0,판매,56300.0,3월 17일 09:03,"+104,200원 (3.9%)"
102444406,toss,005930,,19일 주주총회라니까 기다려봐?,2025-03-17T10:01:36+09:00,,,,,,
102444358,toss,005930,,오늘 외국인 크게 매수네요 오늘 개인 많이 팔겠습니다 그래서 오늘 많이 오르겠네요,2025-03-17T10:01:14+09:00,,,,,,
102444338,toss,005930,바느질,그래도 훅 떨구지 않아서 좋다,2025-03-17T10:01:05+09:00,,,,,,
102444336,toss,005930,왜 오르는거죠?,이유가 있을까요,2025-03-17T10:01:04+09:00,,,,,,
102444246,toss,005930,ㅋㅋ 얘는 냅둬야함,아직도 50층에서 놀고잇네,2025-03-17T10:00:30+09:00,,,,,,
102444240,toss,005930,,20분째 보고있는데 힘 다 쓴듯 제자리네,2025-03-17T10:00:28+09:00,,,,,,
102444142,toss,005930,일찍 떠납니다. 그래도 고맙네요.,맏형의 늠늠한 모습 기대했는데.. 역시. 200 조금 익절로 일단 4yo나라 땡큐 3전,2025-03-17T09:59:39+09:00,,,,,,
102444124,toss,005930,,57500매도벽 보소..,2025-03-17T09:59:31+09:00,,,,,,
102443966,toss,005930,,,2025-03-17T09:58:34+09:00,,,,,,
102443954,toss,005930,,윤통 탄핵 기각 /각하되고 ㅉ주당 해산 각 보이니 겁나오르네 ㅋㅋㅋㅋㅋ,2025-03-17T09:58:30+09:00,,,,,,
102443750,toss,005930,,눈떠보니 상쳤네 머선 일이고~!,2025-03-17T09:57:06+09:00,,,,,,
102443668,toss,005930,,올라가라 올라가!,2025-03-17T09:56:30+09:00,,,,,,
102443648,toss,005930,,와 드디어 보합전자 탈출이다,2025-03-17T09:56:23+09:00,,,,,,
102443632,toss,005930,,많이 털렸는데 국뽕으로 삼성이커야 나라가 큰다 올라가라 드래곤,2025-03-17T09:56:15+09:00,,,,,,
102443966,toss,005930,,,2025-03-17T09:58:34+09:00,,,,,,
102443954,toss,005930,,윤통 탄핵 기각 /각하되고 ㅉ주당 해산 각 보이니 겁나오르네 ㅋㅋㅋㅋㅋ,2025-03-17T09:58:30+09:00,,,,,,
102443750,toss,005930,,눈떠보니 상쳤네 머선 일이고~!,2025-03-17T09:57:06+09:00,,,,,,
102443668,toss,005930,,올라가라 올라가!,2025-03-17T09:56:30+09:00,,,,,,
